user_id,artistname,trackname,playlistname,artist_clean,track_clean,id,play_count,has_variant,valence,energy,danceability,acousticness,tempo,loudness,instrumentalness,speechiness,liveness,genres,popularity,year,mode,explicit
ba5159a10d598ea2f3d776e11af21a46,Enrique Granados,"12 Danzas espanolas (Spanish Dances), Op. 37, DLR I:2: IV. Villanesca",Starred,enrique granados,"12 danzas espanolas (spanish dances), op. 37, dlr i:2: iv. villanesca",1QhBuTdDCsPdzEAlz0Ucjo,1.0,True,0.202,0.0356,0.348,0.976,110.076,-28.156,0.816,0.0566,0.0931,"['early modern classical', 'post-romantic era']",15,1964,1,0
ba65d82db80ff1e59f38b9e9a02f2160,Heart,The Night,Starred,heart,the night,6gOgTWY8trzXja4ZfmqFKt,1.0,True,0.308,0.508,0.236,0.22,86.882,-11.523,0.0017399999999999,0.0601,0.983,"['folk-pop', 'indie folk', 'modern rock', 'new americana', 'seattle indie', 'stomp and holler']",54,2013,1,0
ba65d82db80ff1e59f38b9e9a02f2160,Simon & Garfunkel,Bridge over Troubled Water,Starred,simon & garfunkel,bridge over troubled water,2P6F1jmMgSScpvx4aZvbmY,1.0,True,0.313,0.251,0.355,0.858,131.578,-16.456,4.52e-06,0.0539,0.775,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']",49,2008,1,0
ba65d82db80ff1e59f38b9e9a02f2160,Wilson Phillips,Hold On,Starred,wilson phillips,hold on,70Xbo0Sqj5ed67EqZz1W5Z,1.0,True,0.496,0.6759999999999999,0.5820000000000001,0.303,108.291,-7.496,0.0,0.0265,0.234,"['girl group', 'new wave pop', 'pop rock', 'soft rock']",32,1990,1,0
ba90e71dfefd63ab7e1be794da315c87,Eagles,Hotel California - Live Version,Starred,eagles,hotel california - live version,5tegtAKjUhkNp0GeSjW4Kr,1.0,True,0.4270000000000001,0.848,0.58,0.0517,111.893,-6.5760000000000005,0.000837,0.083,0.974,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",39,1994,1,0
ba90e71dfefd63ab7e1be794da315c87,Enrique Iglesias,El Perdedor,Liked from Radio,enrique iglesias,el perdedor,79FDnWT8TJS0V1zBlUZ6ZK,1.0,True,0.254,0.368,0.508,0.442,135.91899999999998,-8.907,0.000288,0.033,0.0969,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",42,1995,1,0
ba90e71dfefd63ab7e1be794da315c87,Jethro Tull,Cross Eyed Mary,Starred,jethro tull,cross eyed mary,7hQ2Gr6DAzZZm7nvvqqyoY,1.0,True,0.82,0.857,0.648,0.445,138.189,-7.8820000000000014,6.5e-06,0.0386,0.0742,"['album rock', 'art rock', 'blues rock', 'classic rock', 'folk rock', 'hard rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",28,1978,0,0
ba90e71dfefd63ab7e1be794da315c87,Lata Mangeshkar,Ajeeb Dastan Hai Yeh,Liked from Radio,lata mangeshkar,ajeeb dastan hai yeh,3i11e2jzUtO3jChiFl3v9x,1.0,True,0.33,0.46,0.525,0.826,98.007,-8.594,0.00202,0.0246,0.139,"['classic bollywood', 'desi pop', 'filmi', 'sufi']",56,2004,0,0
bb3dfa1c58a48fd028e746c419f03d11,DHT,Listen To Your Heart (Edmée's Unplugged Vocal),Starred,dht,listen to your heart (edmée's unplugged vocal),5KqEPvurLuOoV64tNylPO6,1.0,True,0.184,0.268,0.5579999999999999,0.8440000000000001,144.71200000000005,-9.238,0.0,0.0305,0.098,['eurodance'],44,2005,0,0
bb3dfa1c58a48fd028e746c419f03d11,S Club 7,Never Had A Dream Come True,Starred,s club 7,never had a dream come true,4dzreTCcGVgeF1vCcd22AC,1.0,True,0.91,0.672,0.8220000000000001,0.0285,117.033,-6.132999999999999,0.0,0.0329,0.213,"['bubblegum dance', 'dance pop', 'europop']",60,2001,1,0
bb3dfa1c58a48fd028e746c419f03d11,Spandau Ballet,True,Starred,spandau ballet,true,0kKbwhBOhniM9Ndk5GPh8z,1.0,True,0.878,0.845,0.74,0.499,119.867,-6.324,0.0436,0.0695,0.0864,"['dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop', 'synthpop']",39,1982,0,0
bb93a1f0ada858b4d5f18cdb96ba4cba,Built To Spill,Liar,Starred,built to spill,liar,06ZyuKNXTq0MdW91RNY1Ig,1.0,True,0.209,0.764,0.506,0.000161,92.342,-7.311,0.5710000000000001,0.0257,0.196,"['alternative pop', 'alternative rock', 'anti-folk', 'canadian indie', 'freak folk', 'garage psych', 'idaho indie', 'indie pop', 'indie rock', 'lo-fi', 'modern rock', 'stomp and holler']",34,1999,1,0
bb98c76bbfa1b206827011bf851a0a83,Johnny Hallyday,J'Ai Oublié De Vivre,Chansons françaises,johnny hallyday,j'ai oublié de vivre,0IGAYgRjnQkzpZ2eIe6fco,1.0,True,0.945,0.69,0.532,0.763,93.384,-10.552,7.6e-05,0.0603,0.4970000000000001,"['chanson', 'francoton', 'french pop', 'ye ye']",36,1960,1,0
bb98c76bbfa1b206827011bf851a0a83,Johnny Hallyday,L'idole des jeunes,Chansons françaises,johnny hallyday,l'idole des jeunes,0IGAYgRjnQkzpZ2eIe6fco,1.0,True,0.945,0.69,0.532,0.763,93.384,-10.552,7.6e-05,0.0603,0.4970000000000001,"['chanson', 'francoton', 'french pop', 'ye ye']",36,1960,1,0
bb98c76bbfa1b206827011bf851a0a83,Johnny Hallyday,Pour Moi La Vie Va Commencer - Extrait De La BOF Du Film D'Ou Viens-Tu Johnny ?,Chansons françaises,johnny hallyday,pour moi la vie va commencer - extrait de la bof du film d'ou viens-tu johnny ?,0IGAYgRjnQkzpZ2eIe6fco,1.0,True,0.945,0.69,0.532,0.763,93.384,-10.552,7.6e-05,0.0603,0.4970000000000001,"['chanson', 'francoton', 'french pop', 'ye ye']",36,1960,1,0
bb98c76bbfa1b206827011bf851a0a83,Johnny Hallyday,"Retiens la nuit - BOF Les Parisiennes""""",Chansons françaises,johnny hallyday,"retiens la nuit - bof les parisiennes""""",0IGAYgRjnQkzpZ2eIe6fco,1.0,True,0.945,0.69,0.532,0.763,93.384,-10.552,7.6e-05,0.0603,0.4970000000000001,"['chanson', 'francoton', 'french pop', 'ye ye']",36,1960,1,0
bba7f36c4e6522682cba13f91b4708ed,Radiohead,True Love Waits - Live In Oslo,True Love Waits (Live In Oslo),radiohead,true love waits - live in oslo,2q4zYomFf4ZVrEOr1aXj6l,1.0,True,0.115,0.609,0.44,0.106,133.243,-13.37,0.11,0.278,0.382,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",43,2003,0,0
bbdd504f990d7364cd71c524d7cb0e10,Fall Out Boy,Fourth Of July,Natalia,fall out boy,fourth of july,4vC4nKK6bk9pYEVOU4EIbA,1.0,True,0.684,0.944,0.66,0.00607,127.02,-3.692,0.27,0.0522,0.823,"['emo', 'modern rock', 'pop punk']",54,2015,1,0
bbdd504f990d7364cd71c524d7cb0e10,Hozier,Take Me To Church,Natalia,hozier,take me to church,4byXh93siQtzKLdjKuJaAF,1.0,True,0.564,0.75,0.456,0.115,80.01899999999998,-4.609,1.6899999999999994e-05,0.0444,0.114,"['irish singer-songwriter', 'modern rock', 'pop']",57,2019,0,1
bbdd504f990d7364cd71c524d7cb0e10,Mark Ronson,Uptown Funk,Natalia,mark ronson,uptown funk,5Uw7Dut2lZfexn3Y09swpf,1.0,True,0.1639999999999999,0.664,0.605,0.00548,103.997,-7.162000000000001,3e-06,0.0316,0.204,"['dance pop', 'pop', 'pop dance']",65,2019,1,0
bbdd504f990d7364cd71c524d7cb0e10,Selena Gomez,The Heart Wants What It Wants,Natalia,selena gomez,the heart wants what it wants,4QnC1bIaMSfDQvF4XDhV5M,1.0,True,0.346,0.512,0.8109999999999999,0.218,92.046,-6.381,0.0262,0.17,0.0768,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",73,2020,1,0
bccf06c9b76549efe6f261528f82b9d0,Avicii,Wake Me Up,Starred,avicii,wake me up,5NrMikgEMND5TPk18t8qkb,1.0,True,0.244,0.978,0.639,0.0186,128.056,-2.4090000000000003,0.0818,0.0463,0.371,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",48,2011,1,0
bceedeeb3649b9d808d97c32316b0825,Avicii,Wake Me Up,Starred,avicii,wake me up,5NrMikgEMND5TPk18t8qkb,1.0,True,0.244,0.978,0.639,0.0186,128.056,-2.4090000000000003,0.0818,0.0463,0.371,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",48,2011,1,0
bd0fba24d63ae044aea5e43889689eb0,Arctic Monkeys,Do I Wanna Know?,Starred,arctic monkeys,do i wanna know?,2s4ZQQsk9c4n13IAUfnIzm,1.0,True,0.7879999999999999,0.872,0.449,0.000793,130.22,-4.992,0.00062,0.0507,0.0642,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",43,2011,1,1
bd358476465bea8cdf2936769edab066,Muse,Survival,123,muse,survival,6jH5aCuXgtygWpx7BF54at,1.0,True,0.475,0.408,0.534,0.875,104.212,-12.67,0.00186,0.0317,0.364,"['modern rock', 'permanent wave', 'rock']",49,2006,1,0
bd358476465bea8cdf2936769edab066,The Strokes,Tap Out,123,the strokes,tap out,7HxmrxySFNFu5ppnTDdNPv,1.0,True,0.531,0.755,0.631,0.32,124.958,-4.534,0.00481,0.0311,0.296,"['alternative rock', 'garage rock', 'modern rock', 'permanent wave', 'rock']",44,2006,1,0
bded422c8c63d967ff6e99ffe7ea9506,E.S. Posthumus,Unstoppable,Shazam,e.s. posthumus,unstoppable,47vFyxAv24QxAOfdMuE3oV,1.0,True,0.225,0.413,0.563,0.0534,149.997,-12.589,0.7170000000000001,0.0268,0.141,"['bow pop', 'epicore', 'scorecore']",46,2001,0,0
bded422c8c63d967ff6e99ffe7ea9506,Roger Miller,King Of The Road,Shazam,roger miller,king of the road,6mOjbQAbwAzK3y9GGPOlAq,1.0,True,0.8909999999999999,0.317,0.602,0.503,179.165,-18.015,0.0,0.141,0.188,"['country', 'country rock', 'folk', 'nashville sound', 'oklahoma country', 'traditional folk']",29,1991,1,0
be8cc55f3e799ff04361616fa668e37f,AWOLNATION,Hollow Moon (Bad Wolf),:D,awolnation,hollow moon (bad wolf),2lthIdb19OihVQMfuPaRZ6,1.0,True,0.171,0.384,0.435,0.775,159.092,-14.024,0.92,0.0289,0.119,"['la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock', 'stomp pop']",51,2015,1,0
be8cc55f3e799ff04361616fa668e37f,Death Cab for Cutie,Black Sun,:D,death cab for cutie,black sun,18NiQTTgXClfhnYMPKUJZT,1.0,True,0.732,0.5760000000000001,0.622,0.373,133.025,-10.019,0.0248,0.0275,0.0797,"['indie pop', 'indie rock', 'modern rock', 'pop rock', 'washington indie']",41,2008,1,0
be8cc55f3e799ff04361616fa668e37f,Incubus,Absolution Calling,:D,incubus,absolution calling,7ofK94kTTBZZ5rdZiO1Isu,1.0,True,0.685,0.8490000000000001,0.639,0.0661,90.562,-5.474,0.02,0.0361,0.15,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",47,2012,0,0
bebd12060d2f09a6ce00eb26332bf8c8,Christina Aguilera,Your Body,Starred,christina aguilera,your body,1w2yeBX2MhfDvZLtaXzWhY,1.0,True,0.606,0.73,0.481,0.0681,175.946,-2.43,3.3799999999999995e-05,0.207,0.441,"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",45,2002,0,0
bebd12060d2f09a6ce00eb26332bf8c8,Rita Ora,R.I.P.,Starred,rita ora,r.i.p.,3y3brCCecHC3Db18aIOnny,1.0,True,0.27,0.705,0.591,0.381,121.799,-6.519,0.000116,0.079,0.131,"['edm', 'pop', 'pop dance', 'tropical house']",72,2019,0,0
bebd12060d2f09a6ce00eb26332bf8c8,Swedish House Mafia,Don't You Worry Child (Radio Edit) [feat. John Martin],Starred,swedish house mafia,don't you worry child (radio edit) [feat. john martin],38G32c3uJeFucSYweZv4pI,1.0,True,0.633,0.8590000000000001,0.648,0.00645,128.03,-4.974,0.0282,0.111,0.135,"['big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house']",43,2011,1,0
becdd3eedbf98fdc4bf2aef9ed7f4a42,Axel,Celebra La Vida,Planeta de las  chicas !👩👩👩👩👩👩👩👩👩👩👩👩👩👩👩💅💆💜💝💞💞💞💞💗💖💖💖💖💖💖💖💖💖💖💖💖💖💖💟💟💟💟💟💟💟🎶🎶🎶🎼🎼🎼🎼🎶🎼🎶🎼🎶🎻🎶🎼🎶🎼🎶🎼🎶🎼🎼🎶🎼🎶🎼🎶🎶🎶🎶🎶🎶🎶🎶🎧🎧🎧🎤🎤🎤🎤🎤🎤🎤🎤🎤🎤🎸🌈🌈🌈🌈🌈🌈💐💌💌,axel,celebra la vida,1UulLfK9fqsOCr7TibaNxF,1.0,True,0.361,0.466,0.599,0.325,77.075,-5.92,0.0,0.0258,0.104,"['icelandic folk', 'icelandic indie', 'indie anthem-folk', 'indie folk']",43,2011,1,0
becdd3eedbf98fdc4bf2aef9ed7f4a42,Candace,On Beat,Musica de luca pribada,candace,on beat,7LB4T082nXFbqlvQhS7Khj,2.0,True,0.898,0.772,0.725,0.202,99.961,-5.774,1.93e-05,0.135,0.139,[],40,2009,1,0
becdd3eedbf98fdc4bf2aef9ed7f4a42,Candace,On Beat,Planeta de las  chicas !👩👩👩👩👩👩👩👩👩👩👩👩👩👩👩💅💆💜💝💞💞💞💞💗💖💖💖💖💖💖💖💖💖💖💖💖💖💖💟💟💟💟💟💟💟🎶🎶🎶🎼🎼🎼🎼🎶🎼🎶🎼🎶🎻🎶🎼🎶🎼🎶🎼🎶🎼🎼🎶🎼🎶🎼🎶🎶🎶🎶🎶🎶🎶🎶🎧🎧🎧🎤🎤🎤🎤🎤🎤🎤🎤🎤🎤🎸🌈🌈🌈🌈🌈🌈💐💌💌,candace,on beat,7LB4T082nXFbqlvQhS7Khj,2.0,True,0.898,0.772,0.725,0.202,99.961,-5.774,1.93e-05,0.135,0.139,[],40,2009,1,0
becdd3eedbf98fdc4bf2aef9ed7f4a42,Ross Lynch,Can't Do It Without You (Austin & Ally Main Title),Musica de luca pribada,ross lynch,can't do it without you (austin & ally main title),75a5fcQSduYyC93gXtgGhk,1.0,True,0.715,0.8740000000000001,0.735,0.229,126.053,-5.28,0.0,0.035,0.69,[],55,2013,1,0
bf1d6c7360f06158c0f7967280fadaba,Shaggy,Angel (feat. Rayvon),Tunes,shaggy,angel (feat. rayvon),0FyqqKxxvg5g3sa230nos6,1.0,True,0.748,0.8540000000000001,0.8959999999999999,0.234,100.416,-5.443,0.0,0.16,0.327,"['dance pop', 'reggae fusion']",42,2000,1,0
bf44b3fbfbd69c08237669376d24d32f,David Guetta,Sexy Bitch (feat. Akon) - Featuring Akon;explicit,You Like Torero - Radio Edit,david guetta,sexy bitch (feat. akon) - featuring akon;explicit,5wh4F70PB147MGSf03EUwi,1.0,True,0.638,0.879,0.725,0.0119,128.03,-3.3360000000000003,3.46e-05,0.0551,0.3670000000000001,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",42,2011,0,0
bf44b3fbfbd69c08237669376d24d32f,Don Omar,Danza Kuduro,Danza Kuduro,don omar,danza kuduro,4sCSUQnWQ6HJsOMjfPicdn,1.0,True,0.8959999999999999,0.8959999999999999,0.701,0.0866,130.067,-6.459,0.0,0.0814,0.0572,"['latin', 'latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino', 'tropical']",60,2011,1,0
bf44b3fbfbd69c08237669376d24d32f,Kylie Minogue,Get Outta My Way - Bimbo Jones Club Remix Radio Edit,Get Outta My Way (Bimbo Jones Club Remix Radio Edit),kylie minogue,get outta my way - bimbo jones club remix radio edit,7zaOQVHSOW3mt8T5rafz5B,1.0,True,0.481,0.872,0.474,0.239,126.057,-4.931,7.1e-06,0.109,0.241,"['australian dance', 'australian pop', 'dance pop', 'electropop', 'eurodance', 'europop', 'new wave pop', 'pop', 'pop dance']",39,2000,0,0
bf44b3fbfbd69c08237669376d24d32f,Ricky Martin,Lo Mejor De Mi Vida Eres Tú,Lo Mejor De Mi Vida Eres Tú,ricky martin,lo mejor de mi vida eres tú,1rjHJSGgt10GAtgLrDtHTM,1.0,True,0.489,0.726,0.51,0.265,146.553,-7.0,0.0,0.0337,0.0911,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'puerto rican pop']",53,1999,1,0
bfb560358159f32d86b03c815509f48b,Bruno Mars,Just The Way You Are,gililpo,bruno mars,just the way you are,7hvO2qCwJVZxiyoA7c9i5d,1.0,True,0.596,0.7959999999999999,0.631,0.000245,92.47,-5.35,0.0108,0.0401,0.38,"['pop', 'uk pop']",63,2019,1,0
c0214d2ba2850bde251518518ed5a969,Ricardo Arjona,Tu Reputación,Starred,ricardo arjona,tu reputación,4ZmAMOU0bcmrwwOvEK8aDT,1.0,True,0.272,0.574,0.626,0.407,119.531,-7.73,0.0,0.03,0.17,"['cantautor', 'latin', 'latin arena pop', 'latin pop', 'rock en espanol', 'tropical']",58,2012,1,0
c038b06e2c49d25929f3f94b8f9e8da3,Linkin Park,Runaway,Runaway,linkin park,runaway,650OeHTLxZAQmb4aEbGmaA,1.0,True,0.452,0.84,0.6970000000000001,0.106,128.034,-4.602,0.0,0.054,0.748,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",64,2017,0,0
c03f579bb5cf2e6d82f2b6679da8a5bc,Ed Sheeran,I See Fire,Ed,ed sheeran,i see fire,4QPEwDdOMhY7rNS05mTyMR,1.0,True,0.359,0.7809999999999999,0.8170000000000001,0.00838,104.0,-4.178,5.21e-06,0.112,0.123,"['grime', 'uk hip hop']",76,2019,0,0
c03f579bb5cf2e6d82f2b6679da8a5bc,Imagine Dragons,Battle Cry,Starred,imagine dragons,battle cry,2nkoWsTZa8LKPNGdjI5uxj,1.0,True,0.677,0.715,0.672,0.581,104.989,-6.18,2.08e-06,0.0268,0.101,"['modern rock', 'pop', 'rock']",65,2018,1,0
c1176fdeeb7594c44f1c664916543825,2 Chainz,We Own It (Fast & Furious),GAMING!badass,2 chainz,we own it (fast & furious),1R6VwZ8TuHRzxZUxe88n4I,1.0,True,0.447,0.584,0.5920000000000001,0.158,88.073,-6.232,2.63e-06,0.0893,0.132,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",60,2019,0,1
c12a644e317c5aee95277f4e95130022,RBD,Una Canción - Live,Starred,rbd,una canción - live,7EB4ZRdAMdPj13wFQWR5t2,1.0,True,0.52,0.7190000000000001,0.56,0.344,139.912,-4.924,0.0,0.0292,0.0952,['latin pop'],55,2006,1,0
c13a6eb372fa0ee85c1532a931d331aa,Gabrielle,Ring meg,ring meg,gabrielle,ring meg,6j9PODoKp5s7Ox0rYXIp4t,1.0,True,0.645,0.633,0.682,0.0403,93.495,-5.767,0.0,0.0233,0.0658,"['acoustic pop', 'electropop', 'indie cafe pop', 'indie poptimism', 'indiecoustica', 'neo mellow', 'neo-singer-songwriter', 'pop', 'pop rock', 'uk pop', 'viral pop']",35,1999,1,0
c1455aa81dc2c7d5561474bb3e4bfd24,Thy Art Is Murder,Reign of Darkness,Liked from Radio,thy art is murder,reign of darkness,7eDtl2KToh99gXNRRfuY9l,1.0,True,0.0764,0.966,0.392,0.00132,139.83,-3.863,0.0473,0.172,0.239,"['australian metal', 'australian metalcore', 'deathcore', 'melodic metalcore']",55,2013,1,0
c17c44c7a5a11d8cd5a57ab7c7287a0e,Arctic Monkeys,Do I Wanna Know?,Do I Wanna Know?,arctic monkeys,do i wanna know?,2s4ZQQsk9c4n13IAUfnIzm,1.0,True,0.7879999999999999,0.872,0.449,0.000793,130.22,-4.992,0.00062,0.0507,0.0642,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",43,2011,1,1
c1f55d6e01317d17041425ca65a2e3a2,John Mayer,Wildfire,Wildfire,john mayer,wildfire,4ehkZtzPTbjsRULRfQSWYu,1.0,True,0.361,0.259,0.693,0.448,88.97200000000002,-7.917999999999997,0.000135,0.0372,0.0995,"['modern blues', 'soul']",69,2020,1,0
c20001085544d5bc63217ef712ad1c0c,Alejandro Sanz,Un Zombie A La Intemperie,Romántica ,alejandro sanz,un zombie a la intemperie,1uwPEGzopXl9KawQR1JGXq,1.0,True,0.546,0.908,0.7070000000000001,0.134,104.888,-2.903,0.0,0.0582,0.111,"['cantautor', 'latin', 'latin arena pop', 'latin pop', 'mexican pop', 'rock en espanol', 'spanish pop']",66,2016,1,0
c242cd98025d23f03b8e1f01104b92f9,Paramore,Ain't It Fun,Starred,paramore,ain't it fun,2EcQY09CYgJ1qk6H1qZf8h,1.0,True,0.409,0.286,0.561,0.852,90.00399999999998,-10.917,3.5600000000000005e-05,0.0266,0.116,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk']",60,2017,1,0
c247d368123876dea0ac0992c56d9cd9,B.B. King,The Thrill Is Gone,Liked from Radio,b.b. king,the thrill is gone,1jJNeiTnmoVqHhawN9tXfE,1.0,True,0.513,0.445,0.455,0.0886,176.22400000000005,-9.435,0.000274,0.0406,0.107,"['blues', 'blues rock', 'classic rock', 'electric blues', 'jazz blues', 'soul blues', 'traditional blues']",38,1997,1,0
c258c8c463774d8d318c971625758471,Little Dragon,Crystalfilm,Starred,little dragon,crystalfilm,1cMIaPv3DTyOGeNe2h6igm,1.0,True,0.386,0.489,0.574,0.8059999999999999,133.675,-8.177,0.00335,0.165,0.27,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap']",51,2015,1,1
c2f13e2a51a49da4440810f8d1b4423b,Patrick Watson,Man Under The Sea,Fan van Zeeland,patrick watson,man under the sea,5sQumEFLTZ7OWMbKg7Pq0J,1.0,True,0.272,0.333,0.309,0.967,144.553,-13.012,0.594,0.0311,0.274,"['chamber pop', 'indie folk']",57,2010,0,0
c35068f00f85002b7cb8b5f90022b25a,Family of the Year,Hero,Starred,family of the year,hero,6GRDI9suQHikFP6euIXnpq,1.0,True,0.267,0.539,0.341,0.213,174.56400000000005,-5.76,6.440000000000001e-05,0.0265,0.109,['stomp and holler'],67,2012,1,0
c37e63d7dbff89c681f8583e9201e272,Evanescence,My Immortal,My Immortal,evanescence,my immortal,21ceHLJfgyO9703AlzM4DU,1.0,True,0.124,0.511,0.569,0.5870000000000001,102.907,-7.255,8.56e-05,0.0372,0.181,['alternative metal'],45,2006,1,0
c3f43f9bcc339ecded735f678220b5ea,Motel,Sólo el Amor Lastima Así,a la mala,motel,sólo el amor lastima así,15dKsB2vjInNQNN8EWuwxD,1.0,True,0.642,0.895,0.555,0.0008039999999999,144.96200000000005,-4.364,0.0,0.0329,0.0764,"['indie pop', 'indie poptimism', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'rock']",63,2006,1,0
c3f43f9bcc339ecded735f678220b5ea,Motel,Todo para Tí,a la mala,motel,todo para tí,15dKsB2vjInNQNN8EWuwxD,1.0,True,0.642,0.895,0.555,0.0008039999999999,144.96200000000005,-4.364,0.0,0.0329,0.0764,"['indie pop', 'indie poptimism', 'indie rock', 'la indie', 'modern alternative rock', 'modern rock', 'rock']",63,2006,1,0
c3f43f9bcc339ecded735f678220b5ea,Paloma Faith,Only Love Can Hurt Like This,a la mala,paloma faith,only love can hurt like this,62ke5zFUJN6RvtXZgVH0F8,1.0,True,0.307,0.885,0.5660000000000001,0.0959,90.989,-4.527,9.83e-05,0.0815,0.334,"['british soul', 'dance pop', 'electropop', 'europop', 'neo soul', 'tropical house']",67,2014,1,0
c41c0534d349ac48b09d8092739852c1,Jimi Hendrix,Hey Joe,Starred,jimi hendrix,hey joe,0dctFolLOGtoeTN2uzD3qV,1.0,True,0.596,0.7020000000000001,0.366,0.00947,143.826,-6.942,0.000196,0.0633,0.0887,"['acid rock', 'blues rock', 'classic rock', 'psychedelic rock', 'rock']",38,1997,1,0
c458e68e53aebf110272a869d43d2d96,A$AP Ferg,Work REMIX,Listtt,a$ap ferg,work remix,661wc0CTq5MbppEG6zYP5n,1.0,True,0.152,0.603,0.7240000000000001,0.0187,180.02,-6.553,0.0,0.406,0.1689999999999999,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']",67,2020,1,1
c458e68e53aebf110272a869d43d2d96,Justin Bieber,All That Matters,Listtt,justin bieber,all that matters,6WgrB8d7GLBGweYLDI6ObR,1.0,True,0.775,0.816,0.6890000000000001,0.019,127.958,-3.951,2.42e-06,0.178,0.181,"['canadian pop', 'pop', 'post-teen pop']",54,2012,0,0
c458e68e53aebf110272a869d43d2d96,Justin Bieber,Right Here,Listtt,justin bieber,right here,6WgrB8d7GLBGweYLDI6ObR,1.0,True,0.775,0.816,0.6890000000000001,0.019,127.958,-3.951,2.42e-06,0.178,0.181,"['canadian pop', 'pop', 'post-teen pop']",54,2012,0,0
c4d5c54f7ca69584124661d49f56accb,LMFAO,We Came Here To Party,Starred,lmfao,we came here to party,288EugdWdu9RZNh8EYXV0n,1.0,True,0.385,0.8240000000000001,0.59,0.000826,130.086,-3.997,1.11e-06,0.386,0.636,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",46,2011,0,0
c4ee1920c7b865e0b24976f94e0e1667,Wilco,Impossible Germany,Liked from Radio,wilco,impossible germany,7wOXAS9DfepmybaTYyfYwd,1.0,True,0.737,0.458,0.458,0.556,114.111,-12.877,0.351,0.0302,0.13,"['alternative country', 'alternative rock', 'chicago indie', 'indie pop', 'indie rock', 'rock', 'roots rock', 'stomp and holler']",39,2004,1,0
c62ed812acfbcb2287942163ae4a146c,Tom Petty,Time To Move On,Windows Media Player,tom petty,time to move on,7HNFphOjDJpUGiseV5YvPZ,1.0,True,0.382,0.85,0.21,0.287,121.383,-3.694,0.00607,0.0587,0.912,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",42,2011,1,0
c641757c50441a362d5c877dadc66801,David Guetta,Repeat - feat. Jessie J,Liked from Radio,david guetta,repeat - feat. jessie j,5wh4F70PB147MGSf03EUwi,1.0,True,0.638,0.879,0.725,0.0119,128.03,-3.3360000000000003,3.46e-05,0.0551,0.3670000000000001,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",42,2011,0,0
c660884ee9fffa1a3ef40dd496aefd19,Rick Wakeman,Guinevere,Guinevere,rick wakeman,guinevere,3bFue3Ib0IsxhkvM7BsIiS,1.0,True,0.0951,0.307,0.351,0.433,105.092,-12.071,0.85,0.0336,0.328,"['album rock', 'art rock', 'jazz fusion', 'progressive rock', 'rock keyboard', 'symphonic rock']",40,1973,1,0
c6af8cb99f488aa2def073d68c7da58c,Tye Tribbett,Champion,Liked from Radio,tye tribbett,champion,1iAn7QNrwCvHndzxU84CoR,1.0,True,0.376,0.7240000000000001,0.389,0.0383,160.017,-4.706,0.0,0.0312,0.197,"['gospel', 'praise']",40,2008,1,0
c6c58c773bcf61e839f4847f7f36f523,Avicii,Fade Into Darkness - Albin Myers Remix,Liked from Radio,avicii,fade into darkness - albin myers remix,5NrMikgEMND5TPk18t8qkb,1.0,True,0.244,0.978,0.639,0.0186,128.056,-2.4090000000000003,0.0818,0.0463,0.371,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",48,2011,1,0
